pdb,partner1,partner2,database,cms,dslf_fa13,fa_atr,fa_dun_dev,fa_dun_rot,fa_dun_semi,fa_elec,fa_intra_atr_xover4,fa_intra_elec,fa_intra_rep_xover4,fa_intra_sol_xover4,fa_rep,fa_sol,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hxl_tors,ifa_complex_normalized,ifa_dG_cross,ifa_dG_cross_dSASAx100,ifa_dG_separated,ifa_dG_separated_dSASAx100,ifa_dSASA_hphobic,ifa_dSASA_int,ifa_dSASA_polar,ifa_delta_unsatHbonds,ifa_hbond_E_fraction,ifa_hbonds_int,ifa_nres_all,ifa_nres_int,ifa_packstat,ifa_per_residue_energy_int,ifa_sc_value,ifa_side1_normalized,ifa_side1_score,ifa_side2_normalized,ifa_side2_score,interaction_energy,lk_ball,lk_ball_bridge,lk_ball_bridge_uncpl,lk_ball_iso,omega,p_aa_pp,pro_close,rama_prepro,ref,total_score,dG_exp
1eaw,A,B,benchmark,543.219604492188,-6.43781654816254,-1705.46694868733,62.4963003726754,163.541423582203,254.62482474381,-483.328982410289,-100.295435288989,-71.798760018917,46.4926180663836,66.5877096844955,200.000014625565,1144.23042029369,-61.0948995420312,-125.876718136862,-23.3956630714282,-61.6866115373417,58.3071026232715,-2.44859552383423,-55.4042510986328,-2.87560749053955,-55.4042510986328,-2.87560749053955,1017.60784912109,1926.697265625,909.089416503906,18,0.245196402072906,13,297,77,0.679837226867675,-2.23745155334473,0.61452180147171,-2.122309923172,-112.482421875,-2.49172258377075,-59.8013381958008,-49.6821647566335,596.836782129891,-2.79970444662764,-18.0205663946086,-647.789229434077,15.9260352918077,-77.2953710121148,2.97488552731852,56.6587997149057,-10.623108,-727.232897872761,-14.0496419304613
1xd3,A,B,benchmark,690.126403808594,0.0,-1851.78713389474,51.6476313404324,155.67295514567,313.872765622609,-619.131981217575,-102.23612950539,-74.0415147282395,48.4890133067544,71.168905498602,196.335493140351,1308.18553365071,-70.3728383506968,-81.7220093627888,-46.7549292334417,-119.682766307497,67.6814728128914,-3.12797880172729,-77.2523651123047,-3.35793566703796,-77.2523651123047,-3.35793566703796,1199.61669921875,2300.59106445312,1100.97436523438,15,0.164528042078018,12,304,83,0.618389308452606,-3.31903338432312,0.713016092777252,-3.13897943496704,-169.5048828125,-3.65430641174316,-105.974891662598,-74.1111556207871,696.755507495032,-2.81334615007177,-18.6251165646016,-720.329972942988,10.5818719774304,-68.2092726415575,1.66481348219254,34.2910041434449,-131.545486,-950.905529283463,-8.89881713423023
1sgy,E,I,pdbbind,393.572784423828,-5.99668330478882,-1328.80552866047,31.742284864566,87.2994251586618,138.346806726062,-426.505504135934,-59.7505496524415,-72.6831092598266,28.4619586316917,43.5148475093619,144.63328116305,893.212962975499,-63.5716489075583,-123.839702905588,-21.822093988879,-44.9740753973942,105.039281364473,-3.07783675193787,-48.6070556640625,-3.67952871322632,-48.6070556640625,-3.67952871322632,793.552124023438,1321.01306152344,527.4609375,9,0.170085370540618,7,236,70,0.805985569953918,-3.23901534080505,0.763869822025299,-3.48537969589233,-167.298217773438,-2.70149302482605,-59.4328460693359,-41.7199290420121,502.184341581752,-2.36788204385196,-17.0809707909532,-523.607064411572,13.6760903083875,-72.8703401195113,2.92718026882436,33.7357779083491,12.731432,-726.369483118086,-12.804912806256
5yr0,A,B,pdbbind,725.947387695313,0.0,-537.769016993663,12.4681994728995,57.9720420473743,112.082462344287,-206.385970578409,-36.4287403911858,-15.8795704021574,13.0658989112624,27.851119646275,40.4407960177659,518.203054863849,-1.04698322901005,0.0,-13.7763802297984,-97.1745697075364,1.84994506436179,-2.07164835929871,-91.3123092651367,-3.59959435462952,-91.3123092651367,-3.59959435462952,1885.78820800781,2536.73901367187,650.950805664063,1,0.081608273088932,5,92,76,0.583742797374725,-2.34023594856262,0.759534478187561,-2.43491816520691,-94.9618072509766,-2.24043560028076,-82.8961181640625,-91.3123110442334,255.902075943105,-0.40136286857236,-3.12076590299547,-260.309010819492,3.45511271102808,-12.0647390293759,0.0,2.57092705289886,-52.096164,-190.591640077088,-6.98383420836874
2w80,A,D,pdbbind,894.940551757813,-3.31524267149179,-2012.02565244983,50.127821624077,195.147253472862,351.354108745579,-681.214812102337,-114.143086673595,-92.8169213496221,51.6087155263454,79.0517855976355,230.609891255621,1429.2462232752,-57.4372773386391,-187.900751764826,-44.7820743453797,-45.3138622239592,77.6456984318917,-2.54890513420105,-71.5004272460938,-2.21640634536743,-71.5004272460938,-2.21640634536743,1589.95812988281,3225.96215820312,1636.00402832031,16,0.251933425664901,13,367,105,0.639882326126098,-2.76548790931702,0.658966064453125,-2.87346482276917,-126.43244934082,-2.68760275840759,-163.943771362305,-69.233690309875,733.939969027674,-3.24354191307513,-21.3823046768585,-791.247530546471,34.6614003496546,-88.9192551860131,3.53502407668484,49.1081243373858,-77.7418579999999,-935.448155521486,-11.4568636578567
6fbx,A,B,pdbbind,657.106811523438,-0.973405094867217,-1073.18482102251,19.8629984870757,94.5783866375067,165.702058308002,-293.051980698107,-63.1575611089965,-29.1116982799701,15.6689196837989,42.0970814034876,96.0959160013051,856.979904177081,-9.53816923243369,-3.86113454605565,-21.2250333670364,-130.549343487844,32.0979022951034,-1.91729688644409,-73.373649597168,-3.65439963340759,-73.373649597168,-3.65439963340759,1281.29760742188,2007.81665039062,726.519165039062,6,0.111291587352752,8,170,67,0.679695427417755,-2.02959632873535,0.751956462860107,-2.36058759689331,-108.587028503418,-1.30456793308258,-27.3959274291992,-73.3736477762925,437.995279143625,-1.24557599437608,-9.1759662995943,-457.286703944994,20.2810463716049,-21.3825996888604,0.241234832827116,29.2257768759743,-23.022978,-325.940466548249,-8.81945498280911
4oyd,A,B,pdbbind,720.134399414063,0.0,-1657.65884809521,43.4351252807377,181.402839159088,254.874993746146,-576.463791624051,-106.399180217087,-45.7690919575327,43.8305199537664,72.48704381816,153.659144930875,1291.55311586678,-19.4723827966572,-6.04967842789877,-40.2726457420871,-231.999066058307,48.32346052712,-2.43111324310303,-80.1433410644531,-3.26104760169983,-80.1433410644531,-3.26104760169983,1505.40734863281,2457.59497070312,952.1875,8,0.19279433786869,12,273,78,0.554853320121765,-2.85026693344116,0.676228761672973,-2.670006275177,-117.480278015137,-3.08354568481445,-104.840545654297,-80.1433405321241,677.150852998556,-1.63633635513741,-12.3658476198305,-704.053627237051,28.8276540046478,-41.993761809767,1.94047691608237,44.7218539520808,-61.766708,-663.693884786574,-13.1753199590343
2c7n,A,B,pdbbind,482.396362304688,0.0,-720.834028026999,25.6307386738482,77.5120358882466,136.964875080829,-251.719951663237,-44.8308757025773,-24.7210810390344,17.0657918126514,31.7187959242607,62.6780285823572,565.649033591555,-18.8758802766834,-31.4599210622396,-10.3566076152392,-64.3481664487813,23.5480389833385,-2.35597395896912,-58.5717430114746,-3.62435054779053,-58.5717430114746,-3.62435054779053,1001.50671386719,1616.06176757813,614.555053710938,10,0.143511548638343,6,128,49,0.673417687416076,-2.68875813484192,0.762356638908386,-2.10879921913147,-50.6111793518066,-3.24551844596863,-81.1379623413086,-58.5717438243636,282.881729649148,-1.05305521269634,-7.00151498012763,-295.509705574479,15.7928408293837,-25.9948235855044,1.5792977235278,2.20300304267906,-48.083274,-301.564675405773,-7.08565289107393
1r6q,A,C,benchmark,461.127716064453,0.0,-1349.22063976202,36.0222891313177,112.274992145534,217.486124484852,-450.795022039339,-77.7187293479424,-41.7981521331175,30.8257404027331,50.3103076048238,131.612650249476,984.076526177471,-39.0598249013454,-33.3487608581367,-33.4423264369917,-130.365889034896,45.4119363410869,-2.66555738449097,-50.2159690856934,-2.86596298217773,-50.2159690856934,-2.86596298217773,1099.79553222656,1752.15002441406,652.354553222656,4,0.221410259604454,8,228,60,0.620425164699554,-2.93826913833618,0.676479935646057,-2.65020871162415,-95.4075164794922,-3.37035989761352,-80.8886413574219,-50.2159708570554,536.578856285764,-1.57522560919103,-10.8886982634338,-554.629000614991,8.79463666291282,-46.4724307379696,1.61270646031533,31.1542576780645,-24.593414,-607.747090115019,-8.8
1y3d,E,I,pdbbind,479.074676513672,0.0,-1998.64112889816,40.1765688289182,134.670832204691,237.410380192443,-628.018265082516,-89.002578363207,-91.1916136120349,32.0486376437625,63.3950969650719,205.02326546136,1351.0152839443,-68.6940892235248,-116.298723853175,-38.0495446505111,-114.384525104218,81.4865753151728,-3.02021026611328,-59.6624755859375,-3.77847409248352,-59.6624755859375,-3.77847409248352,1020.28948974609,1579.009765625,558.720336914063,3,0.190261408686637,11,345,80,0.773779928684234,-2.94360661506653,0.720644950866699,-2.98989510536194,-173.413925170898,-2.82157301902771,-62.0746040344238,-50.4657271453678,762.261317280505,-3.6147618103579,-24.2876343518173,-798.948192501272,22.6618496201901,-82.9413068612284,3.83080169568476,62.0865415934381,16.032702,-1041.97251156648,-12.6217558417017
1gpw,A,B,benchmark,547.085083007813,0.0,-2675.6257289121,89.6237927998327,284.628850978611,398.294640626204,-844.416680848516,-164.793031735167,-99.1954296591232,89.5936435287332,111.460963240464,302.94490259789,1813.40890325715,-73.2143758946817,-150.609635649497,-61.7510576114545,-150.170988829888,73.2290325331948,-2.63779759407043,-49.7094688415527,-2.18817043304443,-49.7094688415527,-2.18817043304443,1281.05859375,2271.73657226562,990.678039550781,10,0.107680045068264,5,453,94,0.685120522975921,-2.30258011817932,0.537907481193542,-2.50451564788818,-117.71223449707,-2.10064458847046,-98.7302932739258,-47.3101279185872,988.169409301951,-4.2614609689691,-27.4351416941226,-1039.10951396502,29.9934051461721,-115.513396520652,1.42845641063269,75.0877907421885,-46.68963,-1194.92228112617,-10.5336864958849
5imk,B,A,pdbbind,435.917999267578,-2.1998116216123,-1431.89740961915,31.1718465833758,121.590813598993,217.344318846311,-398.575559613431,-80.4395751520098,-45.3322483513956,21.2456108770841,52.686676041762,132.005763207682,962.170375744433,-46.9093955404393,-139.21103944428,-38.2135787653208,-29.5489731142333,55.0130731995071,-2.93771624565125,-45.8734893798828,-2.95014762878418,-45.8734893798828,-2.95014762878418,758.327087402344,1554.95581054688,796.628662109375,14,0.28610074520111,9,243,51,0.751894116401672,-2.97368717193604,0.716302335262298,-2.35744953155518,-51.8638877868652,-3.44117784500122,-99.7941589355469,-44.7913432165305,543.842789517222,-2.05125390075328,-13.9127823697106,-551.327628806354,16.788591415982,-62.9954654802956,0.417146756381254,15.1325690801606,-40.65988,-713.865026910094,-8.28177143683294
5fvk,A,C,pdbbind,618.141052246094,0.0,-629.510277909303,13.4116182898714,51.9604689705022,106.204926045304,-218.631868585449,-36.3505628825628,-16.4284081754208,14.9100073385628,26.3751894885663,60.7927642258376,497.999979195664,-13.8761703479687,-2.74815985226607,-11.919174825503,-80.8622828468119,24.3262035252455,-2.4456422328949,-66.0956878662109,-3.33641266822815,-66.0956878662109,-3.33641266822815,1342.90991210938,1981.04040527344,638.130554199219,5,0.146380543708801,7,103,66,0.687354266643524,-2.82309556007385,0.76114535331726,-3.1067042350769,-142.908401489258,-2.17079544067383,-43.4159088134766,-63.6043449053639,263.085964278849,-0.228248223806442,-1.83748005707522,-269.210260165438,7.92860080664086,-8.94446752974877,0.297846851356845,19.4804161947772,-48.127776,-251.901152190176,-7.83722669995349
1akj,AB,ED,benchmark,561.211975097656,-5.28375214942315,-3410.0932329395,117.982232990894,301.94929295083,589.076347573588,-1102.47821042866,-204.079008237734,-159.381723626083,68.0394330753292,134.393565272984,353.088057012828,2256.87438455108,-111.575854402587,-281.949211866554,-89.8105098490914,-120.880933757103,152.167914944905,-2.97024655342102,0.0,0.0,-65.3947525024414,-2.6245014667511,893.285339355469,2491.70190429687,1598.41674804688,6,0.328556656837463,17,602,101,0.572777807712554,-2.55152034759521,0.639999985694885,-2.80884838104248,-143.251266479492,-2.28904557228088,-114.452278137207,-65.3947529280452,1213.48893390635,-5.24590487814453,-36.0735291802231,-1277.26598016396,33.9165327002726,-133.151870562437,4.17689242249261,86.7009448222835,-162.673252,-1788.08844181767,-5.3
3u43,A,B,pdbbind,502.880523681641,0.0,-1290.94238907037,35.4208756644857,146.689995439615,234.598935342503,-512.100593242282,-77.0699643807002,-44.1324649588747,27.7752440841289,62.6570204010896,128.207555493672,1099.00881792867,-73.1906033411181,-30.635016730904,-38.0997389843204,-100.341817744148,29.8248314575791,-2.64264845848083,-65.5010299682617,-3.74436330795288,-65.5010299682617,-3.74436330795288,784.733703613281,1749.32360839844,964.589904785156,8,0.274211466312408,14,224,58,0.664015114307403,-2.82264614105225,0.6412393450737,-3.2714033126831,-101.413505554199,-2.30740642547607,-62.2999687194824,-65.5010311985499,525.525937284368,-2.21671227367215,-14.8228679760663,-551.554819697129,18.4441519680465,-45.4905568103428,1.27601043590933,26.5760160993373,-147.361116,-591.953269610532,-20.4637035618722
3d1m,A,D,pdbbind,315.404693603516,0.0,-1469.94095307836,40.1420072534987,129.510157807194,256.423853630097,-485.716369476154,-84.1271769744733,-76.4439988892441,28.4207997871613,64.6460247789922,141.898374245649,1101.44076939697,-69.9865055808258,-93.5942381159626,-51.3652423389704,-59.0606447403903,64.8092016303182,-2.8980917930603,-35.5031051635742,-2.64231586456299,-35.5031051635742,-2.64231586456299,565.717956542969,1343.63586425781,777.91796875,7,0.454990684986114,12,247,53,0.680753767490387,-2.68286776542664,0.543003559112548,-2.20664286613464,-55.1660690307617,-3.1080687046051,-87.0259246826172,-35.5031056213256,560.679901570712,-2.5678502300894,-17.6254260651439,-584.086536992759,24.0959312990314,-58.8454855583108,2.61372555157966,12.4948961172531,-89.6438979999999,-715.828682972228,-7.59699474494334
4a94,A,D,pdbbind,503.66845703125,-4.43559023588548,-2155.50467828929,47.7769676581679,164.976950376427,311.209810686176,-655.105861344702,-118.423444252915,-74.9198845991854,47.5252668290651,82.7403037684991,235.528419542282,1501.7290169534,-64.9824531647428,-94.4420629472543,-49.9572317943429,-130.404703373737,76.6602234630133,-2.72032141685486,-53.5173454284668,-2.81941723823547,-53.5173454284668,-2.81941723823547,1052.13134765625,1898.17041015625,846.0390625,14,0.222560614347457,9,353,84,0.694718301296234,-2.41397953033447,0.657514333724975,-2.36584711074829,-115.926506042481,-2.48136496543884,-86.847770690918,-50.5037495226722,785.079319398973,-3.57976662469758,-25.0389602762827,-843.828482891045,33.072245749723,-75.158404729918,2.77487334191253,91.4704261987688,-45.035744,-960.273444557591,-15.4293649840797
3kj0,A,B,pdbbind,652.661499023438,0.0,-1086.00224874559,24.6569577750816,103.156028836286,164.974470644161,-383.212904995235,-72.5760713723324,-41.6553598975843,31.1446605794037,53.0796024850211,108.507107948005,853.184262590866,-19.9537814050968,-1.7147943241583,-39.1134115223194,-128.236491305339,39.3528026081215,-2.41068243980408,-83.2982864379883,-3.95710873603821,-83.2982864379883,-3.95710873603821,1423.01452636719,2105.02905273438,682.014465332031,3,0.168424546718597,10,181,66,0.620957016944885,-2.68548679351807,0.769378364086151,-2.92403244972229,-125.7333984375,-2.23951005935669,-51.508731842041,-83.2982889477839,449.345324056661,-1.40989521125167,-10.1415078240013,-465.595198975759,12.0253257849391,-28.2168879021681,0.774113720748311,31.9418226173816,-30.647446,-436.333519834163,-11.86754289749
2b10,A,B,pdbbind,301.455841064453,0.0,-2351.99945874244,87.2079565780737,232.416378125075,420.685038345294,-728.234514309087,-135.32683531007,-95.1226998230598,38.3341363982948,97.6677102564574,234.549796109265,1766.99352271834,-115.240896748575,-43.5623225676219,-54.2894423536692,-168.147032173278,86.6948460499025,-2.28537225723267,-30.2224216461182,-2.21432733535767,-30.2224216461182,-2.21432733535767,623.037902832031,1364.85791015625,741.820007324219,5,0.222379088401794,7,402,60,0.561299860477447,-1.72710704803467,0.503548502922058,-2.08882689476013,-66.8424606323242,-1.31371307373047,-36.7839660644531,-30.2224213128797,918.275146443223,-2.97480668826792,-20.1927361468883,-954.277300039082,24.6972193698033,-92.6960976880591,4.04689933987235,76.1243259192074,-144.348486,-918.719652937292,-6.81780274072101
4eqa,A,C,pdbbind,544.400573730469,-1.92813207438689,-1636.59754885578,42.5397674573765,139.534573529609,248.51158094267,-523.515385855521,-87.4058747493223,-76.1795619178325,33.2786953287437,63.3435282068563,168.211589955947,1142.38937860521,-65.2355679209563,-112.371774340025,-40.3310012718543,-69.9441835515257,47.5997692556564,-2.69855070114136,-68.1517486572266,-3.35236620903015,-68.1517486572266,-3.35236620903015,1013.11242675781,2032.94470214844,1019.83221435547,15,0.271955698728561,14,296,89,0.672188222408294,-2.6161777973175,0.659862875938415,-2.42102265357971,-113.788070678711,-2.83456587791443,-119.051765441895,-66.7049388127494,602.036973941142,-2.57731857627683,-17.7970353012465,-641.200334216521,25.0810325741525,-71.1874061331518,1.45221577656557,36.1650750909916,-2.64406,-798.771004099483,-11.754603212329
1lzw,A,B,pdbbind,443.575592041016,0.0,-1360.61700928661,42.3787696307639,132.725572016399,242.088672697483,-401.033641629708,-83.2460393726957,-45.1632552186926,41.216535278081,55.797558162106,169.848804997952,1007.33617091373,-38.544058575317,-31.5710980392666,-24.7033614323613,-125.02191890601,48.1365420872946,-1.67297947406769,-51.2052612304688,-2.71097779273987,-51.2052612304688,-2.71097779273987,1192.94396972656,1888.81140136719,695.867431640625,7,0.18335348367691,6,237,69,0.56663703918457,-1.87878346443176,0.56600546836853,-2.07406187057495,-60.1477966308594,-1.73720645904541,-69.4882583618164,-51.2052596538984,538.295441572897,-1.55662052064433,-10.6924891460141,-562.171412690537,21.9825549078271,-44.3687882201324,1.43274597624285,66.80703771499,-35.85284,-396.496127082219,-8.84234729164971
3v1c,A,B,pdbbind,284.318969726562,0.0,-536.0560218021,8.32691620979195,40.4598651296661,118.25887104658,-139.414495072167,-35.4856731178282,-13.1696652483117,8.90861656358428,25.5836948498829,48.1501571365324,428.50953284603,-3.23190792509032,-2.0883814071958,-7.15172060365388,-73.5500119153873,9.56910580801575,-1.6705265045166,-31.5296249389648,-2.91210126876831,-31.5296249389648,-2.91210126876831,669.573791503906,1082.71044921875,413.136627197266,1,0.135823890566825,2,94,38,0.673333704471588,-2.30757689476013,0.649255156517028,-2.18538045883179,-41.5222282409668,-2.42977333068848,-46.1656951904297,-31.5296249454159,220.736331957301,-0.731261420800929,-5.42569287942419,-233.542857473368,7.11101881697257,-8.60936528166849,0.087464860692624,8.32959403275911,-22.603608,-157.029492889188,-10.263064038355
1emv,A,B,pdbbind,507.901000976563,0.0,-1207.44146361104,31.5396657507497,131.955037679615,201.078100013379,-424.091149570974,-68.8848588394318,-41.5795291368216,25.1832568649664,53.8218725398332,127.649278559507,964.60358918313,-58.6772425337689,-31.9797625268967,-24.6211732374137,-106.1074852685,45.0110002606324,-2.62512302398682,-60.4244041442871,-3.6765832901001,-60.4244041442871,-3.6765832901001,914.704467773438,1643.49340820313,728.788879394531,7,0.237765908241272,11,214,62,0.696325063705444,-3.22249960899353,0.746448516845703,-3.42406249046326,-112.99405670166,-2.99313521385193,-86.8009185791016,-60.4244046177536,481.946987892805,-1.85399964499011,-12.196390693439,-501.31217525721,6.08749054800016,-51.4366935473383,1.46681936318189,37.9754892339195,-139.913012,-561.776347978101,-18.5807546483288
4jff,ABC,DE,skempi,656.180541992188,-4.6509287749654,-4618.61740806394,136.346350277251,499.894770385362,870.695229232147,-1457.51480321274,-283.14652266271,-227.115208060054,116.362407634535,200.392170508758,506.486784388363,3156.55605659723,-179.820001462596,-395.845898892327,-85.8854381635594,-138.741894834586,206.053976776463,-2.48655080795288,0.0,0.0,-68.3840942382813,-2.72430229187012,1470.05895996094,2510.15063476562,1040.09167480469,7,0.158918544650077,8,828,90,0.643359661102294,-2.44463324546814,0.613082647323608,-2.76498198509216,-132.719131469727,-2.07852053642273,-87.2978668212891,-65.3349012142038,1679.46523776478,-7.2434905188363,-47.73042884444,-1764.81082388836,61.5247566936458,-175.209325679826,10.1109730999523,118.300625498986,-234.721228,-2058.86406220147,-12.5745491359298
5o2t,A,B,pdbbind,472.630676269531,0.0,-1795.24342819073,45.1143206868929,152.098544909534,283.759952713738,-564.634655166,-100.122114529495,-72.4580040938501,45.2863056375529,73.4896809744061,179.968045605,1287.43441558249,-49.9908325739148,-65.9886773921922,-32.1503520951035,-143.536531746821,58.259356505839,-2.7208354473114,-50.60205078125,-2.72840070724487,-50.60205078125,-2.72840070724487,1017.97003173828,1854.64147949219,836.67138671875,6,0.212404817342758,10,306,66,0.645222604274749,-2.64531779289246,0.632286548614502,-2.19820141792297,-68.1442489624024,-3.041335105896,-106.446731567383,-50.6020522790519,680.682844188116,-2.85299138484011,-18.2115898368307,-734.410914419762,24.3874367375646,-76.462434849854,1.31887661637477,17.5231695878591,-25.83609,-832.575666534021,-9.24588807261298
6b12,A,C,pdbbind,719.260986328125,0.0,-1550.44310112726,43.4691917063271,139.527656565968,242.071384136293,-517.443676035992,-90.1907086339378,-64.9701274578189,41.0209241987413,59.654225809517,152.413533545232,1020.69869674048,-49.1391812309525,-132.802411761583,-38.2942131857036,-41.3919076250809,49.7786096694406,-3.09307193756104,-73.9120712280274,-2.77999901771545,-73.9120712280274,-2.77999901771545,1583.14135742188,2658.70849609375,1075.56726074219,11,0.120993956923484,9,272,95,0.662228226661682,-2.75895380973816,0.66213709115982,-2.63478970527649,-115.930740356445,-2.86607599258423,-146.169876098633,-72.4895947757211,549.798613329134,-2.21553281407881,-15.0223443164739,-588.095904388468,29.129010750285,-72.8075755725014,1.47683316302757,27.6187761868969,-35.156368,-841.315596348507,-11.0388242626743
3gj4,A,B,pdbbind,254.183090209961,0.0,-1319.63139829237,34.0355359263807,117.683262213466,186.439234509855,-405.18842905534,-79.380368748317,-57.3822309166642,34.6135908196939,53.4602765200975,147.00949427479,912.656769319585,-44.5569340669726,-67.6425528141916,-27.6529293018485,-73.377443231139,46.6458696764263,-2.50477147102356,-28.7453193664551,-2.9928138256073,-28.7453193664551,-2.9928138256073,548.224609375,960.478088378906,412.253479003906,7,0.16339498758316,4,228,41,0.673775255680084,-2.27880597114563,0.616913437843322,-2.94379997253418,-76.5388031005859,-1.12614989280701,-16.8922481536865,-28.7453203004624,486.121048055203,-1.83099632471362,-11.7791471026635,-507.592896266628,17.2534539167051,-40.8722244282784,2.97167676178474,48.9886244774604,-22.079194,-571.087908077682,-7.06742114789161
3gj3,A,B,pdbbind,279.306060791016,0.0,-1361.88134739427,36.0870737285144,112.778800524126,201.032105343029,-417.89677172665,-82.00029983867,-52.4812125377687,35.9877906909404,56.3910239421619,151.212073015032,931.829876821864,-41.8749438329047,-68.7207539896189,-35.2152876166239,-73.0673923607358,44.6342422798351,-2.64310789108276,-30.502477645874,-3.10855388641357,-30.502477645874,-3.10855388641357,611.197631835938,981.243347167969,370.045684814453,5,0.074662648141384,2,229,43,0.690993070602417,-2.34243941307068,0.710323214530944,-3.22234582901001,-90.2256851196289,-0.699947774410247,-10.4992170333862,-30.5024779241121,499.717005976303,-1.64715748992747,-11.1209733603114,-521.470375886619,15.3805325130084,-40.235332913768,2.88935317941789,47.3920359700004,-32.991778,-605.271712963635,-5.87963665520607
1mlc,AB,E,skempi,418.231994628906,-5.5687976110454,-3055.10260556488,125.748018194457,316.348489689894,447.347934324244,-934.788312904609,-165.877858022966,-150.873996900874,77.9444097598369,115.390002790129,388.427634240647,2073.46452993058,-102.432368140389,-228.852204578697,-59.6598927211095,-103.695985222672,190.797084159517,-2.1676139831543,0.0,0.0,-31.8147163391113,-2.15853691101074,788.747863769531,1473.90197753906,685.154052734375,12,0.183994069695472,8,561,62,0.752228319644928,-2.57210874557495,0.6668541431427,-2.43122124671936,-87.5239639282227,-2.76718401908875,-71.9467849731445,-31.814715919053,1111.20407611742,-5.02763074952645,-35.7347279748345,-1172.30820552775,66.4950019307309,-126.883586686177,15.7301938409311,129.815250262231,-127.93792,-1216.03146736491,-11.3946582490435
3zu7,A,B,pdbbind,509.954650878906,0.0,-2977.48681695777,98.6102563366007,273.3924990641,512.2455668465,-886.100488614926,-173.765158104539,-119.436858843369,77.367096685146,129.747055404646,325.72366394952,2081.22302147257,-116.934466547143,-74.9565417065669,-58.0668127496291,-228.830171050798,68.0903041636708,-2.5233154296875,-59.4110450744629,-3.18690419197083,-59.4110450744629,-3.18690419197083,967.17529296875,1864.22424316406,897.049011230469,2,0.19519817829132,10,498,56,0.670398890972137,-2.3230299949646,0.646954953670501,-1.3903044462204,-33.3673057556152,-3.02257394790649,-96.7223663330078,-59.4110432096528,1103.864532312,-3.78824311959592,-25.3603412071211,-1175.47696736599,51.6170643024613,-115.414987027347,5.86405162666844,71.3975533341764,-100.135926,-1256.61111379673,-11.160161860266
1t01,A,B,pdbbind,686.530029296875,0.0,-1670.92536036869,46.2877206846769,162.132158193178,228.154286443426,-584.484522504511,-97.8709598154444,-42.7049202209241,53.961863511921,64.7987274188777,193.903191726755,1305.86651200015,-19.6624525321616,-4.9305411978585,-28.0556324414648,-227.504428939827,66.2380565645489,-1.92890930175781,-86.2377243041992,-3.6707136631012,-86.2377243041992,-3.6707136631012,1875.26354980469,2349.34497070312,474.081268310547,5,0.018932538107037,1,279,96,0.571291387081146,-2.41397762298584,0.681110799312591,-2.57071709632873,-185.09162902832,-1.94375884532928,-46.6502113342285,-86.2377229258418,715.129763263247,-1.21199388708521,-8.97178348247817,-714.849321791581,11.4079733228965,-27.0709149791027,1.14470185143714,102.68123423716,-61.629048,-538.165690942852,-10.1076171727248
2p48,A,B,pdbbind,329.855895996094,-5.39129147738703,-1317.62006126365,37.3342822750206,128.414362626078,199.700770511192,-449.403310747482,-68.1358946317636,-56.8325596082512,24.1612814549336,46.00696279973,133.885460004014,925.772121306409,-61.9755310115994,-112.599917438799,-32.3680083668727,-41.6259186970017,71.8016831596686,-2.57938504219055,-44.8667106628418,-3.82059240341186,-44.8667106628418,-3.82059240341186,728.407897949219,1174.33911132813,445.931182861328,4,0.179273918271064,6,245,52,0.73487240076065,-2.40446519851685,0.698991537094116,-2.28287744522095,-57.0719337463379,-2.5170464515686,-67.9602508544922,-42.9269457803636,488.187917122014,-2.37768123750813,-16.0239811065693,-521.020869273878,25.0890789275622,-48.5780767966883,3.40277228114471,20.4710694798966,-2.22396999999999,-631.949309709792,-9.46179171662474
1tm3,E,I,pdbbind,495.183258056641,0.0,-2005.40441925386,37.8993693737037,138.269855513653,237.239260418619,-630.651876821376,-89.8132589546687,-89.3282180054036,34.1528243025764,63.9449046512618,202.057134059338,1367.5814953738,-71.9878115883719,-116.100960998683,-34.7785619170419,-115.702932727067,81.9763200070986,-3.03677296638489,-52.7055130004883,-3.15705227851868,-52.7055130004883,-3.15705227851868,1022.19152832031,1669.45324707031,647.26171875,2,0.182178169488906,9,344,81,0.775034010410308,-2.95129561424255,0.695945262908935,-3.0078547000885,-177.463439941406,-2.79961395263672,-61.5915069580078,-43.5184566884302,768.610752162891,-3.58969054731628,-24.1337155966618,-803.735516165968,21.0664254587864,-83.322350427979,2.22980393057594,60.5987267652747,8.27250200000004,-1044.64993898682,-14.6264272082594
6dwf,A,G,pdbbind,536.706298828125,-6.37182517493278,-2121.82886595899,46.2811564552386,181.752234894498,271.225284598234,-646.297612620405,-107.680158616926,-98.2043190891246,40.7524643141826,69.1351225950908,210.226152399727,1384.58657152585,-81.2376176203338,-177.428167801163,-34.7177152992327,-63.3115217890201,71.8864762353724,-3.08823847770691,-62.1661643981934,-3.1692910194397,-62.1661643981934,-3.1692910194397,1107.22509765625,1961.51647949219,854.291442871094,11,0.20292828977108,10,386,86,0.630310714244842,-2.51222515106201,0.662133812904357,-2.59429144859314,-132.308868408203,-2.39264273643494,-83.7424926757813,-57.1150258539403,737.650108687046,-4.01570180912754,-26.0322448319281,-799.696024505487,43.2673535226967,-106.575081217989,1.70385450315944,46.2945991531901,-23.424616,-1192.06009345037,-12.1227752714931
